category,term,number_of_genes,number_of_genes_in_background,ncbiTaxonId,inputGenes,preferredNames,p_value,fdr,description
Keyword,KW-0175,318,1744,318829,"318829.MGG_00022T0,318829.MGG_00053T0,318829.MGG_00101T0,318829.MGG_00129T0,318829.MGG_00135T0,318829.MGG_00153T0,318829.MGG_00162T0,318829.MGG_00169T0,318829.MGG_00178T0,318829.MGG_00330T0,318829.MGG_00336T0,318829.MGG_00522T0,318829.MGG_00604T0,318829.MGG_00652T0,318829.MGG_00771T0,318829.MGG_00835T0,318829.MGG_00843T0,318829.MGG_00853T0,318829.MGG_00864T0,318829.MGG_00884T0,318829.MGG_00908T0,318829.MGG_00943T0,318829.MGG_00978T0,318829.MGG_00979T0,318829.MGG_01046T0,318829.MGG_01059T0,318829.MGG_01123T0,318829.MGG_01208T0,318829.MGG_01210T0,318829.MGG_01248T0,318829.MGG_01256T0,318829.MGG_01259T0,318829.MGG_01279T0,318829.MGG_01309T0,318829.MGG_01312T0,318829.MGG_01378T0,318829.MGG_01380T0,318829.MGG_01410T0,318829.MGG_01473T0,318829.MGG_01508T0,318829.MGG_01520T0,318829.MGG_01521T0,318829.MGG_01551T0,318829.MGG_01581T0,318829.MGG_01588T0,318829.MGG_01713T0,318829.MGG_01720T0,318829.MGG_01721T0,318829.MGG_01757T0,318829.MGG_01790T0,318829.MGG_01840T0,318829.MGG_01852T0,318829.MGG_02302T0,318829.MGG_02390T0,318829.MGG_02432T0,318829.MGG_02453T0,318829.MGG_02473T0,318829.MGG_02503T0,318829.MGG_02526T0,318829.MGG_02572T0,318829.MGG_02608T0,318829.MGG_02654T0,318829.MGG_02711T0,318829.MGG_02779T0,318829.MGG_02835T0,318829.MGG_02925T0,318829.MGG_02941T0,318829.MGG_02946T0,318829.MGG_02949T0,318829.MGG_02970T0,318829.MGG_03007T0,318829.MGG_03087T0,318829.MGG_03095T0,318829.MGG_03116T0,318829.MGG_03134T0,318829.MGG_03195T0,318829.MGG_03196T0,318829.MGG_03211T0,318829.MGG_03230T0,318829.MGG_03236T0,318829.MGG_03252T0,318829.MGG_03255T0,318829.MGG_03307T0,318829.MGG_03378T0,318829.MGG_03487T0,318829.MGG_03530T0,318829.MGG_03554T0,318829.MGG_03565T0,318829.MGG_03600T0,318829.MGG_03645T0,318829.MGG_03684T0,318829.MGG_03838T0,318829.MGG_03857T0,318829.MGG_03872T0,318829.MGG_03914T0,318829.MGG_03947T0,318829.MGG_04045T0,318829.MGG_04080T0,318829.MGG_04095T0,318829.MGG_04190T0,318829.MGG_04191T0,318829.MGG_04321T0,318829.MGG_04324T0,318829.MGG_04363T0,318829.MGG_04374T0,318829.MGG_04396T0,318829.MGG_04406T0,318829.MGG_04436T0,318829.MGG_04437T0,318829.MGG_04438T0,318829.MGG_04455T0,318829.MGG_04477T0,318829.MGG_04506T0,318829.MGG_04528T0,318829.MGG_04543T0,318829.MGG_04602T0,318829.MGG_04612T0,318829.MGG_04652T0,318829.MGG_04716T0,318829.MGG_04834T0,318829.MGG_04842T0,318829.MGG_04863T0,318829.MGG_04872T0,318829.MGG_04901T0,318829.MGG_04906T0,318829.MGG_04924T0,318829.MGG_04955T0,318829.MGG_04988T0,318829.MGG_04990T0,318829.MGG_04992T0,318829.MGG_05151T0,318829.MGG_05175T0,318829.MGG_05188T0,318829.MGG_05201T0,318829.MGG_05203T0,318829.MGG_05208T0,318829.MGG_05237T0,318829.MGG_05249T0,318829.MGG_05254T0,318829.MGG_05264T0,318829.MGG_05295T0,318829.MGG_05320T0,318829.MGG_05335T0,318829.MGG_05528T0,318829.MGG_05621T0,318829.MGG_05622T0,318829.MGG_05676T0,318829.MGG_05682T0,318829.MGG_05706T0,318829.MGG_05718T0,318829.MGG_05730T0,318829.MGG_05752T0,318829.MGG_05940T0,318829.MGG_05968T0,318829.MGG_05999T0,318829.MGG_06004T0,318829.MGG_06065T0,318829.MGG_06066T0,318829.MGG_06082T0,318829.MGG_06125T0,318829.MGG_06164T0,318829.MGG_06172T0,318829.MGG_06180T0,318829.MGG_06184T0,318829.MGG_06185T0,318829.MGG_06218T0,318829.MGG_06242T0,318829.MGG_06334T0,318829.MGG_06396T0,318829.MGG_06427T0,318829.MGG_06459T0,318829.MGG_06472T0,318829.MGG_06496T0,318829.MGG_06521T0,318829.MGG_06537T0,318829.MGG_06628T0,318829.MGG_06642T0,318829.MGG_06648T0,318829.MGG_06649T0,318829.MGG_06650T0,318829.MGG_06654T0,318829.MGG_06692T0,318829.MGG_06712T0,318829.MGG_06729T0,318829.MGG_06759T0,318829.MGG_06913T0,318829.MGG_06924T0,318829.MGG_06941T0,318829.MGG_06958T0,318829.MGG_07006T0,318829.MGG_07008T0,318829.MGG_07010T0,318829.MGG_07048T0,318829.MGG_07070T0,318829.MGG_07086T0,318829.MGG_07120T0,318829.MGG_07130T0,318829.MGG_07136T0,318829.MGG_07150T0,318829.MGG_07252T0,318829.MGG_07419T0,318829.MGG_07456T0,318829.MGG_07466T0,318829.MGG_07472T0,318829.MGG_07518T0,318829.MGG_07525T0,318829.MGG_07629T0,318829.MGG_07718T0,318829.MGG_07768T0,318829.MGG_08078T0,318829.MGG_08084T0,318829.MGG_08101T0,318829.MGG_08104T0,318829.MGG_08613T0,318829.MGG_08640T0,318829.MGG_08661T0,318829.MGG_08689T0,318829.MGG_08732T0,318829.MGG_08795T0,318829.MGG_08801T0,318829.MGG_08820T0,318829.MGG_08826T0,318829.MGG_08829T0,318829.MGG_08884T0,318829.MGG_08887T0,318829.MGG_09080T0,318829.MGG_09190T0,318829.MGG_09235T0,318829.MGG_09291T0,318829.MGG_09302T0,318829.MGG_09346T0,318829.MGG_09349T0,318829.MGG_09464T0,318829.MGG_09531T0,318829.MGG_09540T0,318829.MGG_09552T0,318829.MGG_09571T0,318829.MGG_09695T0,318829.MGG_09697T0,318829.MGG_09850T0,318829.MGG_09890T0,318829.MGG_09912T0,318829.MGG_09923T0,318829.MGG_09952T0,318829.MGG_09953T0,318829.MGG_10052T0,318829.MGG_10265T0,318829.MGG_10380T0,318829.MGG_10448T0,318829.MGG_10482T0,318829.MGG_10565T0,318829.MGG_10579T0,318829.MGG_10588T0,318829.MGG_10677T0,318829.MGG_10697T0,318829.MGG_10852T0,318829.MGG_10868T0,318829.MGG_10930T0,318829.MGG_11130T0,318829.MGG_11141T0,318829.MGG_11174T0,318829.MGG_11205T0,318829.MGG_11259T0,318829.MGG_11278T0,318829.MGG_11412T0,318829.MGG_11490T0,318829.MGG_11497T0,318829.MGG_11513T0,318829.MGG_11543T0,318829.MGG_11547T0,318829.MGG_11862T0,318829.MGG_12175T0,318829.MGG_12371T0,318829.MGG_12574T0,318829.MGG_12614T0,318829.MGG_12646T0,318829.MGG_12760T0,318829.MGG_12766T0,318829.MGG_12839T0,318829.MGG_12925T0,318829.MGG_13068T0,318829.MGG_13245T0,318829.MGG_13410T0,318829.MGG_13447T0,318829.MGG_13552T0,318829.MGG_13563T0,318829.MGG_13646T0,318829.MGG_13782T0,318829.MGG_14329T0,318829.MGG_14689T0,318829.MGG_14713T0,318829.MGG_14872T0,318829.MGG_14971T0,318829.MGG_15038T0,318829.MGG_15072T0,318829.MGG_15156T0,318829.MGG_15429T0,318829.MGG_15496T0,318829.MGG_15537T0,318829.MGG_15628T0,318829.MGG_16154T0,318829.MGG_16213T0,318829.MGG_16417T0,318829.MGG_16441T0,318829.MGG_16711T0,318829.MGG_16739T0,318829.MGG_16762T0,318829.MGG_17019T0,318829.MGG_17318T0,318829.MGG_17514T0,318829.MGG_17596T0,318829.MGG_17694T0,318829.MGG_17708T0,318829.MGG_17848T0,318829.MGG_17877T0,318829.MGG_17942T0,318829.MGG_17962T0,318829.MGG_18003T0","MGG_00022,MGG_00053,MGG_00101,MGG_00129,MGG_00135,MGG_00153,MGG_00162,MGG_00169,MGG_00178,MGG_00330,MGG_00336,MGG_00522,MGG_00604,MGG_00652,MGG_00771,MGG_00835,MGG_00843,MGG_00853,MGG_00864,MGG_00884,MGG_00908,MGG_00943,MGG_00978,MGG_00979,MGG_01046,MGG_01059,MGG_01123,MGG_01208,MGG_01210,MGG_01248,MGG_01256,MGG_01259,MGG_01279,MGG_01309,MGG_01312,MGG_01378,MGG_01380,MGG_01410,MGG_01473,MGG_01508,MGG_01520,MGG_01521,MGG_01551,MGG_01581,MGG_01588,MGG_01713,MGG_01720,MGG_01721,MGG_01757,MGG_01790,MGG_01840,MGG_01852,MGG_02302,MGG_02390,MGG_02432,MGG_02453,MGG_02473,MGG_02503,MGG_02526,MGG_02572,MGG_02608,MGG_02654,MGG_02711,MGG_02779,MGG_02835,MGG_02925,MGG_02941,MGG_02946,MGG_02949,MGG_02970,MGG_03007,MGG_03087,MGG_03095,MGG_03116,MGG_03134,MGG_03195,MGG_03196,MGG_03211,MGG_03230,MGG_03236,MGG_03252,MGG_03255,MGG_03307,MGG_03378,MGG_03487,MGG_03530,MGG_03554,MGG_03565,MGG_03600,MGG_03645,MGG_03684,MGG_03838,MGG_03857,MGG_03872,MGG_03914,MGG_03947,MGG_04045,MGG_04080,MGG_04095,MGG_04190,MGG_04191,MGG_04321,MGG_04324,MGG_04363,MGG_04374,MGG_04396,MGG_04406,MGG_04436,MGG_04437,MGG_04438,MGG_04455,MGG_04477,MGG_04506,MGG_04528,MGG_04543,MGG_04602,MGG_04612,MGG_04652,MGG_04716,MGG_04834,MGG_04842,MGG_04863,MGG_04872,MGG_04901,MGG_04906,MGG_04924,MGG_04955,MGG_04988,MGG_04990,MGG_04992,MGG_05151,MGG_05175,MGG_05188,MGG_05201,MGG_05203,MGG_05208,MGG_05237,MGG_05249,MGG_05254,MGG_05264,MGG_05295,MGG_05320,MGG_05335,MGG_05528,MGG_05621,MGG_05622,MGG_05676,MGG_05682,MGG_05706,MGG_05718,MGG_05730,MGG_05752,MGG_05940,MGG_05968,MGG_05999,MGG_06004,MGG_06065,MGG_06066,MGG_06082,MGG_06125,MGG_06164,MGG_06172,MGG_06180,MGG_06184,MGG_06185,MGG_06218,MGG_06242,MGG_06334,MGG_06396,MGG_06427,MGG_06459,MGG_06472,MGG_06496,MGG_06521,MGG_06537,MGG_06628,MGG_06642,MGG_06648,MGG_06649,MGG_06650,MGG_06654,MGG_06692,MGG_06712,MGG_06729,MGG_06759,MGG_06913,MGG_06924,MGG_06941,MGG_06958,MGG_07006,MGG_07008,MGG_07010,MGG_07048,MGG_07070,MGG_07086,MGG_07120,MGG_07130,MGG_07136,MGG_07150,MGG_07252,MGG_07419,MGG_07456,MGG_07466,MGG_07472,MGG_07518,MGG_07525,MGG_07629,MGG_07718,MGG_07768,MGG_08078,MGG_08084,MGG_08101,MGG_08104,MGG_08613,MGG_08640,MGG_08661,MGG_08689,MGG_08732,MGG_08795,MGG_08801,MGG_08820,MGG_08826,MGG_08829,MGG_08884,MGG_08887,MGG_09080,MGG_09190,MGG_09235,MGG_09291,MGG_09302,MGG_09346,MGG_09349,MGG_09464,MGG_09531,MGG_09540,MGG_09552,MGG_09571,MGG_09695,MGG_09697,MGG_09850,MGG_09890,MGG_09912,MGG_09923,MGG_09952,MGG_09953,MGG_10052,MGG_10265,MGG_10380,MGG_10448,MGG_10482,MGG_10565,MGG_10579,MGG_10588,MGG_10677,MGG_10697,MGG_10852,MGG_10868,MGG_10930,MGG_11130,MGG_11141,MGG_11174,MGG_11205,MGG_11259,MGG_11278,MGG_11412,MGG_11490,MGG_11497,MGG_11513,MGG_11543,MGG_11547,MGG_11862,MGG_12175,MGG_12371,MGG_12574,MGG_12614,MGG_12646,MGG_12760,MGG_12766,PAN1,MGG_12925,MGG_13068,MGG_13245,MGG_13410,MGG_13447,MGG_13552,MGG_13563,MGG_09768,MGG_13782,MGG_14329,MGG_14689,MGG_14713,MGG_03260,MGG_12035,MGG_12517,MGG_07060,MGG_13131,MGG_14153,MGG_10738,MGG_04409,MGG_15628,MGG_06675,MGG_06923,MGG_05602,MGG_05669,MGG_05869,MGG_06019,MGG_16762,MGG_13955,MGG_11428,MGG_00188,MGG_01907,MGG_04069,MGG_04027,MGG_16500,MGG_03047,MGG_17942,MGG_02785,MGG_02661",8.48e-06,7.96e-05,Coiled coil
Keyword,KW-0206,13,22,318829,"318829.MGG_00307T0,318829.MGG_00604T0,318829.MGG_00748T0,318829.MGG_02971T0,318829.MGG_04352T0,318829.MGG_04745T0,318829.MGG_06127T0,318829.MGG_06180T0,318829.MGG_09495T0,318829.MGG_09890T0,318829.MGG_11412T0,318829.MGG_12839T0,318829.MGG_17001T0","MGG_00307,MGG_00604,MGG_00748,MGG_02971,MGG_04352,MGG_04745,MGG_06127,MGG_06180,MGG_09495,MGG_09890,MGG_11412,PAN1,MGG_10690",0.00017,0.0011,Cytoskeleton
Keyword,KW-0249,10,15,318829,"318829.MGG_00168T0,318829.MGG_00647T0,318829.MGG_01790T0,318829.MGG_01925T0,318829.MGG_03073T0,318829.MGG_06192T0,318829.MGG_06685T0,318829.MGG_07542T0,318829.MGG_10879T0,318829.MGG_16866T0","MGG_00168,MGG_00647,MGG_01790,MGG_01925,MGG_03073,MGG_06192,MGG_06685,MGG_07542,MGG_10879,MGG_05093",0.00048,0.0028,Electron transport
Keyword,KW-0251,8,15,318829,"318829.MGG_01742T0,318829.MGG_02504T0,318829.MGG_03641T0,318829.MGG_04436T0,318829.MGG_06936T0,318829.MGG_08162T0,318829.MGG_13511T0,318829.MGG_14971T0","MGG_01742,MGG_02504,MGG_03641,MGG_04436,MGG_06936,MGG_08162,MGG_13511,MGG_12035",0.0049,0.0194,Elongation factor
Keyword,KW-0274,25,78,318829,"318829.MGG_00168T0,318829.MGG_00683T0,318829.MGG_01284T0,318829.MGG_01728T0,318829.MGG_01925T0,318829.MGG_02085T0,318829.MGG_02127T0,318829.MGG_02540T0,318829.MGG_02818T0,318829.MGG_03708T0,318829.MGG_04244T0,318829.MGG_06062T0,318829.MGG_07117T0,318829.MGG_07307T0,318829.MGG_08011T0,318829.MGG_08171T0,318829.MGG_08661T0,318829.MGG_08690T0,318829.MGG_09924T0,318829.MGG_10879T0,318829.MGG_12749T0,318829.MGG_14976T0,318829.MGG_15026T0,318829.MGG_15667T0,318829.MGG_17072T0","MGG_00168,MGG_00683,MGG_01284,MGG_01728,MGG_01925,MGG_02085,MGG_02127,MGG_02540,MG02818.4,MGG_03708,MGG_04244,MGG_06062,MGG_07117,MGG_07307,MGG_08011,MGG_08171,MGG_08661,MGG_08690,MGG_09924,MGG_10879,MGG_12749,MGG_14976,MGG_12623,MGG_01313,MGG_13528",0.00067,0.0039,FAD
Keyword,KW-0285,29,89,318829,"318829.MGG_00168T0,318829.MGG_00647T0,318829.MGG_00683T0,318829.MGG_01284T0,318829.MGG_01723T0,318829.MGG_01728T0,318829.MGG_01925T0,318829.MGG_02085T0,318829.MGG_02127T0,318829.MGG_02540T0,318829.MGG_02818T0,318829.MGG_03147T0,318829.MGG_03708T0,318829.MGG_04244T0,318829.MGG_06062T0,318829.MGG_07117T0,318829.MGG_07307T0,318829.MGG_08011T0,318829.MGG_08171T0,318829.MGG_08661T0,318829.MGG_08690T0,318829.MGG_09924T0,318829.MGG_10879T0,318829.MGG_12749T0,318829.MGG_14976T0,318829.MGG_15026T0,318829.MGG_15667T0,318829.MGG_17072T0,318829.MGG_17472T0","MGG_00168,MGG_00647,MGG_00683,MGG_01284,MGG_01723,MGG_01728,MGG_01925,MGG_02085,MGG_02127,MGG_02540,MG02818.4,MGG_03147,MGG_03708,MGG_04244,MGG_06062,MGG_07117,MGG_07307,MGG_08011,MGG_08171,MGG_08661,MGG_08690,MGG_09924,MGG_10879,MGG_12749,MGG_14976,MGG_12623,MGG_01313,MGG_13528,MGG_00335",0.00021,0.0013,Flavoprotein
Keyword,KW-0315,9,11,318829,"318829.MGG_00253T0,318829.MGG_00919T0,318829.MGG_00969T0,318829.MGG_01537T0,318829.MGG_01743T0,318829.MGG_06425T0,318829.MGG_07545T0,318829.MGG_08802T0,318829.MGG_11541T0","MGG_00253,MGG_00919,MGG_00969,MGG_01537,MGG_01743,MGG_06425,MGG_07545,MGG_08802,MGG_11541",0.00032,0.002,Glutamine amidotransferase
Keyword,KW-0324,7,10,318829,"318829.MGG_01084T0,318829.MGG_02653T0,318829.MGG_03041T0,318829.MGG_08063T0,318829.MGG_08905T0,318829.MGG_09289T0,318829.MGG_12822T0","MGG_01084,MGG_02653,MGG_03041,MGG_08063,MGG_08905,MGG_09289,MGG_12822",0.0028,0.0137,Glycolysis
Keyword,KW-0342,27,57,318829,"318829.MGG_00101T0,318829.MGG_00466T0,318829.MGG_00604T0,318829.MGG_01521T0,318829.MGG_01561T0,318829.MGG_02731T0,318829.MGG_03087T0,318829.MGG_03641T0,318829.MGG_04204T0,318829.MGG_04438T0,318829.MGG_05977T0,318829.MGG_06154T0,318829.MGG_06361T0,318829.MGG_06362T0,318829.MGG_06650T0,318829.MGG_06726T0,318829.MGG_06914T0,318829.MGG_06979T0,318829.MGG_07176T0,318829.MGG_07466T0,318829.MGG_08162T0,318829.MGG_08732T0,318829.MGG_09499T0,318829.MGG_09517T0,318829.MGG_09952T0,318829.MGG_10323T0,318829.MGG_11412T0","MGG_00101,MGG_00466,MGG_00604,MGG_01521,MGG_01561,MGG_02731,MGG_03087,MGG_03641,MGG_04204,MGG_04438,MGG_05977,MGG_06154,MGG_06361,MGG_06362,MGG_06650,MGG_06726,MGG_06914,MGG_06979,MGG_07176,MGG_07466,MGG_08162,MGG_08732,MGG_09499,MGG_09517,MGG_09952,MGG_10323,MGG_11412",1.78e-06,2.04e-05,GTP-binding
Keyword,KW-0346,6,11,318829,"318829.MGG_03165T0,318829.MGG_03329T0,318829.MGG_04437T0,318829.MGG_05719T0,318829.MGG_06759T0,318829.MGG_11513T0","MGG_03165,MGG_03329,MGG_04437,MGG_05719,MGG_06759,MGG_11513",0.0134,0.0424,Stress response
Keyword,KW-0347,17,61,318829,"318829.MGG_02806T0,318829.MGG_03173T0,318829.MGG_03388T0,318829.MGG_03958T0,318829.MGG_04179T0,318829.MGG_04885T0,318829.MGG_04993T0,318829.MGG_05112T0,318829.MGG_05810T0,318829.MGG_06522T0,318829.MGG_07033T0,318829.MGG_07099T0,318829.MGG_07333T0,318829.MGG_07718T0,318829.MGG_10312T0,318829.MGG_15042T0,318829.MGG_16901T0","MGG_02806,MGG_03173,MGG_03388,MGG_03958,MGG_04179,MGG_04885,MGG_04993,MGG_05112,MGG_05810,MGG_06522,DED1,MGG_07099,MGG_07333,MGG_07718,MGG_10312,MGG_12704,MGG_12894",0.014,0.0436,Helicase
Keyword,KW-0375,10,16,318829,"318829.MGG_03947T0,318829.MGG_04716T0,318829.MGG_04827T0,318829.MGG_04994T0,318829.MGG_06349T0,318829.MGG_07007T0,318829.MGG_07200T0,318829.MGG_07752T0,318829.MGG_09916T0,318829.MGG_18003T0","MGG_03947,MGG_04716,MGG_04827,MGG_04994,MGG_06349,MGG_07007,MGG_07200,MGG_07752,MGG_09916,MGG_02661",0.00069,0.0039,Hydrogen ion transport
Keyword,KW-0378,140,598,318829,"318829.MGG_00101T0,318829.MGG_00170T0,318829.MGG_00172T0,318829.MGG_00211T0,318829.MGG_00253T0,318829.MGG_00309T0,318829.MGG_00330T0,318829.MGG_00331T0,318829.MGG_00592T0,318829.MGG_00686T0,318829.MGG_00748T0,318829.MGG_00908T0,318829.MGG_00922T0,318829.MGG_01153T0,318829.MGG_01309T0,318829.MGG_01351T0,318829.MGG_01380T0,318829.MGG_01581T0,318829.MGG_01683T0,318829.MGG_02086T0,318829.MGG_02440T0,318829.MGG_02521T0,318829.MGG_02531T0,318829.MGG_02570T0,318829.MGG_02806T0,318829.MGG_02827T0,318829.MGG_02970T0,318829.MGG_03070T0,318829.MGG_03173T0,318829.MGG_03388T0,318829.MGG_03670T0,318829.MGG_03958T0,318829.MGG_04012T0,318829.MGG_04053T0,318829.MGG_04118T0,318829.MGG_04179T0,318829.MGG_04464T0,318829.MGG_04540T0,318829.MGG_04550T0,318829.MGG_04551T0,318829.MGG_04689T0,318829.MGG_04765T0,318829.MGG_04858T0,318829.MGG_04885T0,318829.MGG_04926T0,318829.MGG_04993T0,318829.MGG_05112T0,318829.MGG_05155T0,318829.MGG_05175T0,318829.MGG_05207T0,318829.MGG_05299T0,318829.MGG_05317T0,318829.MGG_05477T0,318829.MGG_05810T0,318829.MGG_05826T0,318829.MGG_05890T0,318829.MGG_05915T0,318829.MGG_05996T0,318829.MGG_06099T0,318829.MGG_06165T0,318829.MGG_06174T0,318829.MGG_06362T0,318829.MGG_06472T0,318829.MGG_06522T0,318829.MGG_06587T0,318829.MGG_06609T0,318829.MGG_06917T0,318829.MGG_06941T0,318829.MGG_06979T0,318829.MGG_07031T0,318829.MGG_07033T0,318829.MGG_07099T0,318829.MGG_07130T0,318829.MGG_07165T0,318829.MGG_07333T0,318829.MGG_07456T0,318829.MGG_07468T0,318829.MGG_07536T0,318829.MGG_07666T0,318829.MGG_07718T0,318829.MGG_07727T0,318829.MGG_07910T0,318829.MGG_07955T0,318829.MGG_07981T0,318829.MGG_08021T0,318829.MGG_08108T0,318829.MGG_08146T0,318829.MGG_08270T0,318829.MGG_08343T0,318829.MGG_08554T0,318829.MGG_08623T0,318829.MGG_08758T0,318829.MGG_08895T0,318829.MGG_09190T0,318829.MGG_09254T0,318829.MGG_09272T0,318829.MGG_09352T0,318829.MGG_09400T0,318829.MGG_09530T0,318829.MGG_09535T0,318829.MGG_09668T0,318829.MGG_09757T0,318829.MGG_09817T0,318829.MGG_09839T0,318829.MGG_10126T0,318829.MGG_10148T0,318829.MGG_10149T0,318829.MGG_10171T0,318829.MGG_10195T0,318829.MGG_10312T0,318829.MGG_10400T0,318829.MGG_10533T0,318829.MGG_10572T0,318829.MGG_10669T0,318829.MGG_10689T0,318829.MGG_10854T0,318829.MGG_10957T0,318829.MGG_11141T0,318829.MGG_11210T0,318829.MGG_11536T0,318829.MGG_11574T0,318829.MGG_11771T0,318829.MGG_12300T0,318829.MGG_12403T0,318829.MGG_12474T0,318829.MGG_12773T0,318829.MGG_12925T0,318829.MGG_13290T0,318829.MGG_14349T0,318829.MGG_14549T0,318829.MGG_14872T0,318829.MGG_15042T0,318829.MGG_15250T0,318829.MGG_15696T0,318829.MGG_16395T0,318829.MGG_16472T0,318829.MGG_16901T0,318829.MGG_17439T0,318829.MGG_17533T0,318829.MGG_17793T0","MGG_00101,MGG_00170,MGG_00172,MGG_00211,MGG_00253,MGG_00309,MGG_00330,MGG_00331,MGG_00592,MGG_00686,MGG_00748,MGG_00908,MGG_00922,MGG_01153,MGG_01309,MGG_01351,MGG_01380,MGG_01581,MGG_01683,MGG_02086,MGG_02440,MGG_02521,MGG_02531,MGG_02570,MGG_02806,MGG_02827,MGG_02970,MGG_03070,MGG_03173,MGG_03388,MGG_03670,MGG_03958,MGG_04012,MGG_04053,MGG_04118,MGG_04179,MGG_04464,MGG_04540,MGG_04550,MGG_04551,MGG_04689,MGG_04765,MGG_04858,MGG_04885,MGG_04926,MGG_04993,MGG_05112,MGG_05155,MGG_05175,MGG_05207,MGG_05299,MGG_05317,MGG_05477,MGG_05810,MGG_05826,MGG_05890,MGG_05915,MGG_05996,MGG_06099,MGG_06165,MGG_06174,MGG_06362,MGG_06472,MGG_06522,MGG_06587,MGG_06609,MGG_06917,MGG_06941,MGG_06979,MGG_07031,DED1,MGG_07099,MGG_07130,MGG_07165,MGG_07333,MGG_07456,MGG_07468,MGG_07536,MGG_07666,MGG_07718,MGG_07727,MGG_07910,MGG_07955,MGG_07981,MGG_08021,MGG_08108,MGG_08146,MGG_08270,MGG_08343,MGG_08554,MGG_08623,MGG_08758,MGG_08895,MGG_09190,MGG_09254,MGG_09272,MGG_09352,MGG_09400,MGG_09530,MGG_09535,MGG_09668,MGG_09757,MGG_09817,MGG_09839,MGG_10126,MGG_10148,MGG_10149,MGG_10171,MGG_10195,MGG_10312,MGG_10400,MGG_10533,MGG_10572,MGG_10669,MGG_10689,MGG_10854,MGG_10957,MGG_11141,MGG_11210,MGG_11536,MGG_11574,MGG_11771,MGG_12300,MGG_12403,MGG_12474,MGG_12773,MGG_12925,MGG_13290,MGG_14349,MGG_14549,MGG_03260,MGG_12704,MGG_13844,MGG_01422,MGG_05537,MGG_10606,MGG_12894,MGG_00516,MGG_00113,MGG_09375",1.2e-07,1.75e-06,Hydrolase
Keyword,KW-0396,16,40,318829,"318829.MGG_00341T0,318829.MGG_00789T0,318829.MGG_00847T0,318829.MGG_01592T0,318829.MGG_01671T0,318829.MGG_04647T0,318829.MGG_04941T0,318829.MGG_05264T0,318829.MGG_06066T0,318829.MGG_06077T0,318829.MGG_07033T0,318829.MGG_08866T0,318829.MGG_11382T0,318829.MGG_13200T0,318829.MGG_13474T0,318829.MGG_16739T0","MGG_00341,MGG_00789,MGG_00847,MGG_01592,MGG_01671,MGG_04647,MGG_04941,MGG_05264,MGG_06066,MGG_06077,DED1,MGG_08866,MGG_11382,MGG_13200,MGG_13474,MGG_06019",0.00097,0.0049,Initiation factor
Keyword,KW-0406,13,34,318829,"318829.MGG_03947T0,318829.MGG_04550T0,318829.MGG_04716T0,318829.MGG_04827T0,318829.MGG_04994T0,318829.MGG_06349T0,318829.MGG_07007T0,318829.MGG_07200T0,318829.MGG_07752T0,318829.MGG_09916T0,318829.MGG_12775T0,318829.MGG_13188T0,318829.MGG_18003T0","MGG_03947,MGG_04550,MGG_04716,MGG_04827,MGG_04994,MGG_06349,MGG_07007,MGG_07200,MGG_07752,MGG_09916,MGG_12775,MGG_13188,MGG_02661",0.0038,0.0161,Ion transport
Keyword,KW-0411,10,21,318829,"318829.MGG_00167T0,318829.MGG_00647T0,318829.MGG_00776T0,318829.MGG_03521T0,318829.MGG_04842T0,318829.MGG_05481T0,318829.MGG_07187T0,318829.MGG_07301T0,318829.MGG_08584T0,318829.MGG_12387T0","MGG_00167,MGG_00647,MGG_00776,MGG_03521,MGG_04842,MGG_05481,MGG_07187,MGG_07301,MGG_08584,MGG_12387",0.0032,0.0149,Iron-sulfur
Keyword,KW-0413,25,54,318829,"318829.MGG_00534T0,318829.MGG_01637T0,318829.MGG_04113T0,318829.MGG_04476T0,318829.MGG_05753T0,318829.MGG_06035T0,318829.MGG_06425T0,318829.MGG_06786T0,318829.MGG_07125T0,318829.MGG_07234T0,318829.MGG_07309T0,318829.MGG_07389T0,318829.MGG_08012T0,318829.MGG_08104T0,318829.MGG_08164T0,318829.MGG_08597T0,318829.MGG_08693T0,318829.MGG_08905T0,318829.MGG_10447T0,318829.MGG_10677T0,318829.MGG_11383T0,318829.MGG_12822T0,318829.MGG_14472T0,318829.MGG_15774T0,318829.MGG_15814T0","MGG_00534,MGG_01637,MGG_04113,MGG_04476,MGG_05753,MGG_06035,MGG_06425,MGG_06786,MGG_07125,MGG_07234,MGG_07309,MGG_07389,MGG_08012,MGG_08104,MGG_08164,MGG_08597,MGG_08693,MGG_08905,MGG_10447,MGG_10677,MGG_11383,MGG_12822,MRI1,MGG_01808,MGG_15814",5.83e-06,6.05e-05,Isomerase
